得,must,ㄉㄜˊ,dé,竹人日一戈,"obtain, get, gain, acquire",覺得 記得 不得不,ㄐㄩㄝˊㄉㄜ˙  ㄐㄧ`ㄉㄜ˙  ㄅㄨ`ㄉㄜˊㄅㄨ`,juéde jìde bùdébù,,702,53
工,work,ㄍㄨㄥ,gōng,一中一,"labor, work; worker, laborer",工作 工廠 工人,ㄍㄨㄥ ㄗㄨㄛ`  ㄍㄨㄥ ㄔㄤˇ  ㄍㄨㄥ ㄖㄣˊ,gōngzuò gōngchǎng gōngrén,,72,54
山,mountain,ㄕㄢ,shān,山,"mountain, hill, peak",山區 登山 山地,ㄕㄢ ㄑㄩ   ㄉㄥ ㄕㄢ   ㄕㄢ ㄉㄧ`,shānqū dēngshān shāndì,,634,289
出,exit,ㄔㄨ,chū,山山,"go out, send out; stand; produce",出去 出生 出來,ㄔㄨ ㄑㄩ`  ㄔㄨ ㄕㄥ   ㄔㄨ ㄌㄞˊ,chūqù chūshēng chūlái,,635,55
田,rice field,ㄊㄧㄢˊ,tián,田,"field, arable land, cultivated",田野 農田 田地,ㄊㄧㄢˊㄧㄝˇ  ㄋㄨㄥˊㄊㄧㄢˊ  ㄊㄧㄢˊㄉㄧ`,tiányě nóngtián tiándì,,14,769
衣,clothing,ㄧ,yī,卜竹女,"clothes, clothing; cover, skin",衣服 洗衣機 毛衣,ㄧ ㄈㄨ˙  ㄒㄧˇㄧ ㄐㄧ   ㄇㄠˊㄧ ,yīfu xǐyījī máoyī,,375,1036
由,wherefore,ㄧㄡˊ,yóu,中田,"cause, reason; from",由於 自由 不由得,ㄧㄡˊㄩˊ  ㄗ`ㄧㄡˊ  ㄅㄨ`ㄧㄡˊㄉㄜ˙,yóuyú zìyóu bùyóude,,845,236
袁,Yuan,ㄩㄢˊ,yuán,土口竹女,robe; surname,,,,,378,2349
還,give back,ㄏㄞˊ,hái,卜田中女,"still, yet, also, besides",還是 還好 還不如,ㄏㄞˊㄕ˙  ㄏㄞˊㄏㄠˇ  ㄏㄞˊㄅㄨ`ㄖㄨˊ,háishi háihǎo háibùrú,还,678,56
巾,towel,ㄐㄧㄣ,jīn,中月,kerchief; towel; turban; KangXi radical number 50,毛巾 圍巾,ㄇㄠˊㄐㄧㄣ   ㄨㄟˊㄐㄧㄣ ,máojīn wéijīn,,382,2978
申,express,ㄕㄣ,shēn,中田中,"to state to a superior, report; extend; 9th terrestrial branch",申請,ㄕㄣ ㄑㄧㄥˇ,shēnqǐng,,850,1035
雨,rain,ㄩˇ,yǔ,一中月卜,rain; rainy; KangXi radical 173,下雨 雨衣 暴雨,ㄒㄧㄚ`ㄩˇ  ㄩˇㄧ   ㄅㄠ`ㄩˇ,xiàyǔ yǔyī bàoyǔ,,396,770
電,electricity,ㄉㄧㄢ`,diàn,一月田山,"electricity, electric; lightning",電話 打電話 電腦,ㄉㄧㄢ`ㄏㄨㄚ`  ㄉㄚˇㄉㄧㄢ`ㄏㄨㄚ`  ㄉㄧㄢ`ㄋㄠˇ,diànhuà dǎdiànhuà diànnǎo,电,399,57
羊,sheep,ㄧㄤˊ,yáng,廿手,"sheep, goat; KangXi radical 123",,,,,495,1430
對,that's right,ㄉㄨㄟ`,duì,廿土木戈,"correct, right; facing, opposed",對不起 對面 對方,ㄉㄨㄟ`ㄅㄨ˙ㄑㄧˇ  ㄉㄨㄟ`ㄇㄧㄢ`  ㄉㄨㄟ`ㄈㄤ ,duìbuqǐ duìmiàn duìfāng,对,1305,58
毛,fur,ㄇㄠˊ,máo,竹手山,"hair, fur, feathers; coarse",毛筆 毛衣 毛病,ㄇㄠˊㄅㄧˇ  ㄇㄠˊㄧ   ㄇㄠˊㄅㄧㄥ`,máobǐ máoyī máobìng,,1381,928
者,someone,ㄓㄜˇ,zhě,十大日,that which; he who; those who,記者 讀者 作者,ㄐㄧ`ㄓㄜˇ  ㄉㄨˊㄓㄜˇ  ㄗㄨㄛ`ㄓㄜˇ,jìzhě dúzhě zuòzhě,,959,119
都,metropolis,dū,dū,十日弓中,"metropolis, capital; all, the whole; elegant, refined",都市 大都 首都,ㄉㄨ ㄕ`  ㄉㄚ`ㄉㄨ   ㄕㄡˇㄉㄨ ,dūshì Dàdū shǒudū,,1340,59
幾,how many?,ㄐㄧˇ,jǐ,女戈竹戈,"how many? how much?; a few, some",好幾 幾乎,ㄏㄠˇㄐㄧˇ  ㄐㄧ ㄏㄨ ,hǎojǐ jīhū,几,1030,257
機,machine,ㄐㄧ,jī,木女戈戈,"machine; moment, chance",電視機 手機 司機,ㄉㄧㄢ`ㄕ`ㄐㄧ   ㄕㄡˇㄐㄧ   ㄙ ㄐㄧ ,diànshìjī shǒujī sījī,机,1031,60
自,oneself,ㄗ`,zì,竹月山,"self, private, personal; from",自行車 自己 親自,ㄗ`ㄒㄧㄥˊㄔㄜ   ㄗ`ㄐㄧˇ  ㄑㄧㄣ ㄗ`,zìxíngchē zìjǐ qīnzì,,32,61
而,and,ㄦˊ,ér,一月中中,and; and then; and yet; but,而且 反而 總而言之,ㄦˊㄑㄧㄝˇ  ㄈㄢˇㄦˊ  ㄗㄨㄥˇㄦˊㄧㄢˊㄓ ,érqiě fǎnér zǒngéryánzhī,,887,62
後,behind,ㄏㄡ`,hòu,竹人女戈水,"behind, rear, after; descendents",以後 後面 後天,ㄧˇㄏㄡ`  ㄏㄡ`ㄇㄧㄢ`  ㄏㄡ`ㄊㄧㄢ ,yǐhòu hòumiàn hòutiān,后,1029,64
訊,interrogate,ㄒㄩㄣ`,xùn,卜口弓十,inquire; ask; examine; reproach,通訊 資訊,ㄊㄨㄥ ㄒㄩㄣ`  ㄗ ㄒㄩㄣ`,tōngxùn zīxùn,讯,1697,65
勿,not,ㄨ`,wù,心竹竹,"must not, do not; without, never",,,,,815,1534
家,house,ㄐㄧㄚ,jiā,十一尸人,"house, home, residence; family",大家 國家 家人,ㄉㄚ`ㄐㄧㄚ   ㄍㄨㄛˊㄐㄧㄚ   ㄐㄧㄚ ㄖㄣˊ,dàjiā guójiā jiārén,,492,66
占,tell fortunes,ㄓㄢ`,zhàn,卜口,divine; observe; versify,,,,,43,2154
站,station,ㄓㄢ`,zhàn,卜廿卜口,"stand up; a stand, station",車站 網站 站住,ㄔㄜ ㄓㄢ`  ㄨㄤˇㄓㄢ`  ㄓㄢ`ㄓㄨ`,chēzhàn wǎngzhàn zhànzhù,,410,67
只,only,ㄓˇ,zhǐ,口金,"only, just, simply",只好 只是 只要,ㄓˇㄏㄠˇ  ㄓˇㄕ`  ㄓˇㄧㄠ`,zhǐhǎo zhǐshì zhǐyào,,50,69
去,go,ㄑㄩ`,qù,土戈,"go away, leave, depart",去年 出去 進去,ㄑㄩ`ㄋㄧㄢˊ  ㄔㄨ ㄑㄩ`  ㄐㄧㄣ`ㄑㄩ`,qùnián chūqù jìnqù,,624,70
矢,dart,ㄕˇ,shǐ,人大,"arrow, dart; vow, swear",,,,,927,2565
知,know,ㄓ,zhī,人大口,"know, perceive, comprehend",知道 通知 知識,ㄓ ㄉㄠ`  ㄊㄨㄥ ㄓ   ㄓ ㄕ˙,zhīdào tōngzhī zhīshi,,929,71
或,or,ㄏㄨㄛ`,huò,戈口一,"or, either, else; perhaps, maybe",或是 或許 或多或少,ㄏㄨㄛ`ㄕ`  ㄏㄨㄛ`ㄒㄩˇ  ㄏㄨㄛ`ㄉㄨㄛ ㄏㄨㄛ`ㄕㄠˇ,huòshì huòxǔ huòduōhuòshǎo,,336,140
國,country,ㄍㄨㄛˊ,guó,田戈口一,"nation, country, nation-state",中國 美國 國家,ㄓㄨㄥ ㄍㄨㄛˊ  ㄇㄟˇㄍㄨㄛˊ  ㄍㄨㄛˊㄐㄧㄚ ,Zhōngguó Měiguó guójiā,国,516,72
很,very,ㄏㄣˇ,hěn,竹人日女,"very, quite, much",得很,ㄉㄜ˙ㄏㄣˇ,dehěn,,1085,73
台,platform,ㄊㄞˊ,tái,戈口,platform; unit; term of address,台灣 櫃台 上台,ㄊㄞˊㄨㄢ   ㄍㄨㄟ`ㄊㄞˊ  ㄕㄤ`ㄊㄞˊ,Táiwān guìtái shàngtái,,621,74
甲,first,ㄐㄧㄚˇ,jiǎ,田中,"armor, shell; fingernails; 1st heavenly stem",,,,,848,721
萬,ten thousand,ㄨㄢ`,wàn,廿田中月,ten thousand; innumerable,萬一 千萬 萬分,ㄨㄢ`ㄧ   ㄑㄧㄢ ㄨㄢ`  ㄨㄢ`ㄈㄣ ,wànyī qiānwàn wànfēn,万,1401,381
成,turn into,ㄔㄥˊ,chéng,戈竹尸,"completed, finished, fixed",成功 成績 變成,ㄔㄥˊㄍㄨㄥ   ㄔㄥˊㄐㄧ`  ㄅㄧㄢ`ㄔㄥˊ,Chénggōng chéngjì biànchéng,,341,75
信,faith,ㄒㄧㄣ`,xìn,人卜一口,"trust, believe; letter",信封 相信 明信片,ㄒㄧㄣ`ㄈㄥ   ㄒㄧㄤ ㄒㄧㄣ`  ㄇㄧㄥˊㄒㄧㄣ`ㄆㄧㄢ`,xìnfēng xiāngxìn míngxìnpiàn,,754,76
凡,ordinary,ㄈㄢˊ,fán,竹弓戈,"all, any, every; ordinary, common",不凡 凡是 非凡,ㄅㄨ`ㄈㄢˊ  ㄈㄢˊㄕ`  ㄈㄟ ㄈㄢˊ,bùfán fánshì fēifán,,59,1102
同,same,ㄊㄨㄥˊ,tóng,月一口,"same, similar; together with",同事 不同 同學,ㄊㄨㄥˊㄕ`  ㄅㄨ`ㄊㄨㄥˊ  ㄊㄨㄥˊㄒㄩㄝˊ,tóngshì bùtóng tóngxué,,176,77
何,whatwhichwhowherewhy?,ㄏㄜˊ,hé,人一弓口,"what, why, where, which, how",任何 無論如何 何必,ㄖㄣ`ㄏㄜˊ  ㄨˊㄌㄨㄣ`ㄖㄨˊㄏㄜˊ  ㄏㄜˊㄅㄧ`,rènhé wúlùnrúhé hébì,,774,78
早,early,ㄗㄠˇ,zǎo,日十,early; soon; morning,早上 早日 早晚,ㄗㄠˇㄕㄤ˙  ㄗㄠˇㄖ`  ㄗㄠˇㄨㄢˇ,zǎoshang zǎorì zǎowǎn,,25,513
音,sound,ㄧㄣ,yīn,卜廿日,"sound, tone, pitch, pronunciation",音樂 聲音 錄音,ㄧㄣ ㄩㄝ`  ㄕㄥ ㄧㄣ   ㄌㄨ`ㄧㄣ ,yīnyuè shēngyīn lùyīn,,449,221
章,chapter,ㄓㄤ,zhāng,卜廿日十,"composition; chapter, section",文章 圖章 印章,ㄨㄣˊㄓㄤ   ㄊㄨˊㄓㄤ   ㄧㄣ`ㄓㄤ ,wénzhāng túzhāng yìnzhāng,,411,79
首,heads,ㄕㄡˇ,shǒu,廿竹月山,"head; first; leader, chief; a poem",首都 首先 首府,ㄕㄡˇㄉㄨ   ㄕㄡˇㄒㄧㄢ   ㄕㄡˇㄈㄨˇ,shǒudū shǒuxiān shǒufǔ,,67,603
道,way,ㄉㄠ`,dào,卜廿竹山,"path, road, street; method, way",知道 味道 道德,ㄓ ㄉㄠ`  ㄨㄟ`ㄉㄠ˙  ㄉㄠ`ㄉㄜˊ,zhīdào wèidao dàodé,,268,80
刁,wily,ㄉㄧㄠ,diāo,尸一,"tricky, sly, crafty, cunning",,,,,2749,2892
發,send out,ㄈㄚ,fā,弓人弓竹水,"issue, dispatch, send out, emit",沙發 發生 發現,ㄕㄚ ㄈㄚ   ㄈㄚ ㄕㄥ   ㄈㄚ ㄒㄧㄢ`,shāfā fāshēng fāxiàn,发,1260,81
地,ground,dì,dì,土心木,"earth; soil, ground; region",地鐵 地方 地圖,ㄉㄧ`ㄊㄧㄝˇ  ㄉㄧ`ㄈㄤ   ㄉㄧ`ㄊㄨˊ,dìtiě dìfāng dìtú,,478,82
己,self,ㄐㄧˇ,jǐ,尸山,"self, oneself; personal, private; 6th heavenly stem",自己,ㄗ`ㄐㄧˇ,zìjǐ,,485,159
法,method,ㄈㄚˇ,fǎ,水土戈,"law, rule, regulation, statute; France, French",語法 書法 辦法,ㄩˇㄈㄚˇ  ㄕㄨ ㄈㄚˇ  ㄅㄢ`ㄈㄚˇ,yǔfǎ shūfǎ bànfǎ,,625,83
無,nothing,ㄨˊ,wú,人廿火,"negative, no, not; lack, have no",無聊 無法 無論如何,ㄨˊㄌㄧㄠˊ  ㄨˊㄈㄚˇ  ㄨˊㄌㄨㄣ`ㄖㄨˊㄏㄜˊ,wúliáo wúfǎ wúlùnrúhé,无,1295,84
犬,pooch,ㄑㄩㄢˇ,quǎn,戈大,dog; radical number 94,,,,,225,2471
然,sort of thing,ㄖㄢˊ,rán,月大火,"yes, certainly; pledge, promise",當然 然後 雖然,ㄉㄤ ㄖㄢˊ  ㄖㄢˊㄏㄡ`  ㄙㄨㄟ ㄖㄢˊ,dāngrán ránhòu suīrán,,228,85
但,however,ㄉㄢ`,dàn,人日一,"only; but, however, yet, still",不但 但是,ㄅㄨ`ㄉㄢ`  ㄉㄢ`ㄕ`,bùdàn dànshì,,747,86
向,orientation,ㄒㄧㄤ`,xiàng,竹月口,"toward, direction, trend",方向 一向 偏向,ㄈㄤ ㄒㄧㄤ`  ㄧ ㄒㄧㄤ`  ㄆㄧㄢ ㄒㄧㄤ`,fāngxiàng yīxiàng piānxiàng,,178,353
尚,esteem,ㄕㄤ`,shàng,火月口,"still, yet; even; fairly, rather",崇尚 風尚,ㄔㄨㄥˊㄕㄤ`  ㄈㄥ ㄕㄤ`,chóngshàng fēngshàng,,179,888
當,work as,ㄉㄤ,dāng,火月口田,"bear, accept, undertake; just",當然 當場 當地,ㄉㄤ ㄖㄢˊ  ㄉㄤ ㄔㄤˇ  ㄉㄤ ㄉㄧ`,dāngrán dāngchǎng dāngdì,当,651,87
方,direction,ㄈㄤ,fāng,卜竹尸,"a square, rectangle; a region; local",方便 地方 方法,ㄈㄤ ㄅㄧㄢ`  ㄉㄧ`ㄈㄤ   ㄈㄤ ㄈㄚˇ,fāngbiàn dìfāng fāngfǎ,,461,108
烏,crow,ㄨ,wū,竹口卜火,"crow, rook, raven; black, dark",烏龜 烏龍茶 烏鴉,ㄨ ㄍㄨㄟ   ㄨ ㄌㄨㄥˊㄔㄚˊ  ㄨ ㄧㄚ ,wūguī wūlóngchá wūyā,乌,2818,1388
於,(all-purpose preposition),ㄩˊ,yú,卜尸人卜,"in, at, on; interjection alas!",由於 於是 在於,ㄧㄡˊㄩˊ  ㄩˊㄕ`  ㄗㄞ`ㄩˊ,yóuyú yúshì zàiyú,于,465,88
馬,horse,ㄇㄚˇ,mǎ,尸手尸火,horse; surname; KangXi radical 187,馬路 馬上 馬桶,ㄇㄚˇㄌㄨ`  ㄇㄚˇㄕㄤ`  ㄇㄚˇㄊㄨㄥˇ,mǎlù mǎshàng mǎtǒng,马,1415,407
嗎,yes or no,ㄇㄚ˙,ma,口尸手火,final interrogative particle,,,,吗,1418,89
本,notebook,ㄅㄣˇ,běn,木一,"root, origin, source; basis",日本 課本 本來,ㄖ`ㄅㄣˇ  ㄎㄜ`ㄅㄣˇ  ㄅㄣˇㄌㄞˊ,Rìběn kèběn běnlái,,200,90
禾,standing grain,ㄏㄜˊ,hé,竹木,grain still on stalk; rice plant,,,,,710,3594
千,thousand,ㄑㄧㄢ,qiān,竹十,"thousand; many, numerous; very; (Cant.) a cheater, swindler",千萬,ㄑㄧㄢ ㄨㄢ`,qiānwàn,,37,564
年,year,ㄋㄧㄢˊ,nián,人手,year; new-years; person's age,今年 明年 去年,ㄐㄧㄣ ㄋㄧㄢˊ  ㄇㄧㄥˊㄋㄧㄢˊ  ㄑㄩ`ㄋㄧㄢˊ,jīnnián míngnián qùnián,,806,91
見,see,ㄐㄧㄢ`,jiàn,月山竹山,"see, observe, behold; perceive",再見 見面 看見,ㄗㄞ`ㄐㄧㄢ`  ㄐㄧㄢ`ㄇㄧㄢ`  ㄎㄢ`ㄐㄧㄢ`,zàijiàn jiànmiàn kànjiàn,见,55,208
現,present,ㄒㄧㄢ`,xiàn,一土月山山,"appear, manifest, become visible",現在 發現 出現,ㄒㄧㄢ`ㄗㄞ`  ㄈㄚ ㄒㄧㄢ`  ㄔㄨ ㄒㄧㄢ`,xiànzài fāxiàn chūxiàn,现,251,92
前,in front,ㄑㄧㄢˊ,qián,廿月中弓,"in front, forward; preceding",以前 前面 前天,ㄧˇㄑㄧㄢˊ  ㄑㄧㄢˊㄇㄧㄢ`  ㄑㄧㄢˊㄊㄧㄢ ,yǐqián qiánmiàn qiántiān,,277,93
耳,ear,ㄦˇ,ěr,尸十,"ear; merely, only; handle",耳朵 耳光,ㄦˇㄉㄨㄛ˙  ㄦˇㄍㄨㄤ ,ěrduo ěrguāng,,666,1341
取,take,ㄑㄩˇ,qǔ,尸十水,"take, receive, obtain; select",錄取 取代 考取,ㄌㄨ`ㄑㄩˇ  ㄑㄩˇㄉㄞ`  ㄎㄠˇㄑㄩˇ,lùqǔ qǔdài kǎoqǔ,,667,316
最,most,ㄗㄨㄟ`,zuì,日尸十水,"most, extremely, exceedingly",最近 最後 最初,ㄗㄨㄟ`ㄐㄧㄣ`  ㄗㄨㄟ`ㄏㄡ`  ㄗㄨㄟ`ㄔㄨ ,zuìjìn zuìhòu zuìchū,,669,94
且,moreover,ㄑㄧㄝˇ,qiě,月一,"moreover, also (post-subject); about to, will soon (pre-verb)",而且 況且 並且,ㄦˊㄑㄧㄝˇ  ㄎㄨㄤ`ㄑㄧㄝˇ  ㄅㄧㄥ`ㄑㄧㄝˇ,érqiě kuàngqiě bìngqiě,,1297,292
具,tool,ㄐㄩ`,jù,月一一金,"tool, implement; draw up, write",家具 工具 具有,ㄐㄧㄚ ㄐㄩ`  ㄍㄨㄥ ㄐㄩ`  ㄐㄩ`ㄧㄡˇ,jiājù gōngjù jùyǒu,,70,679
真,TRUE,ㄓㄣ,zhēn,十月一金,"real, actual, true, genuine",傳真 認真 真理,ㄔㄨㄢˊㄓㄣ   ㄖㄣ`ㄓㄣ   ㄓㄣ ㄌㄧˇ,chuánzhēn rènzhēn zhēnlǐ,,71,95
新,new,ㄒㄧㄣ,xīn,卜木竹一中,"new, recent, fresh, modern",新年 新聞 新鮮,ㄒㄧㄣ ㄋㄧㄢˊ  ㄒㄧㄣ ㄨㄣˊ  ㄒㄧㄣ ㄒㄧㄢ ,xīnnián xīnwén xīnxiān,,1123,96
和,harmony,ㄏㄜˊ,hé,竹木口,"harmony, peace; peaceful, calm",暖和 和好 和平,ㄋㄨㄢˇㄏㄨㄛ˙  ㄏㄜˊㄏㄠˇ  ㄏㄜˊㄆㄧㄥˊ,nuǎnhuo héhǎo Hépíng,,712,97
因,cause,ㄧㄣ,yīn,田大,"cause, reason; by; because (of)",因為 因此 原因,ㄧㄣ ㄨㄟ`  ㄧㄣ ㄘˇ  ㄩㄢˊㄧㄣ ,yīnwèi yīncǐ yuányīn,,518,98
果,fruit,ㄍㄨㄛˇ,guǒ,田木,fruit; result,蘋果 水果 果汁,ㄆㄧㄥˊㄍㄨㄛˇ  ㄕㄨㄟˇㄍㄨㄛˇ  ㄍㄨㄛˇㄓ ,píngguǒ shuǐguǒ guǒzhī,,853,99
意,idea,ㄧ`,yì,卜廿日心,"thought, idea, opinion; think",意思 注意 願意,ㄧ`ㄙ˙  ㄓㄨ`ㄧ`  ㄩㄢ`ㄧ`,yìsi zhùyì yuànyì,,536,100
定,settle on,ㄉㄧㄥ`,dìng,十一卜人,"decide, settle, fix",決定 一定 安定,ㄐㄩㄝˊㄉㄧㄥ`  ㄧ ㄉㄧㄥ`  ㄢ˙ㄉㄧㄥ`,juédìng yīdìng Andìng,,364,101
炎,inflammation,ㄧㄢˊ,yán,火火,"flame, blaze; hot",發炎 肺炎,ㄈㄚ ㄧㄢˊ  ㄈㄟ`ㄧㄢˊ,fāyán fèiyán,,160,1813
黑,black,ㄏㄟ,hēi,田土火,"black; dark; evil, sinister",黑板 黑色 黑暗,ㄏㄟ ㄅㄢˇ  ㄏㄟ ㄙㄜ`  ㄏㄟ ㄢ`,hēibǎn hēisè hēiàn,,172,522
點,spot,ㄉㄧㄢˇ,diǎn,田火卜口,"dot, speck, spot; point, degree",一點 一點兒 點鐘,ㄧ ㄉㄧㄢˇ  ㄧ ㄉㄧㄢˇㄦ˙  ㄉㄧㄢˇㄓㄨㄥ ,yīdiǎn yīdiǎnr diǎnzhōng,点,173,102
情,feelings,ㄑㄧㄥˊ,qíng,心手一月,"feeling, sentiment, emotion",心情 事情 愛情,ㄒㄧㄣ ㄑㄧㄥˊ  ㄕ`ㄑㄧㄥ˙  ㄞ`ㄑㄧㄥˊ,xīnqíng shìqing àiqíng,,1154,103
甘,sweet,ㄍㄢ,gān,廿一,"sweetness; sweet, tasty",,,,,1285,1599
竹,bamboo,ㄓㄨˊ,zhú,竹,bamboo; flute; KangXi radical 118,竹子,ㄓㄨˊㄗ˙,zhúzi,,728,382
其,his-hers-its-theirs,ㄑㄧˊ,qí,廿一一金,"his, her, its, their; that",其他 其次 其實,ㄑㄧˊㄊㄚ   ㄑㄧˊㄘ`  ㄑㄧˊㄕˊ,qítā qícì qíshí,,1287,104
頁,page,ㄧㄝ`,yè,一月山金,"page, sheet, leaf; rad. no. 181",,,,页,57,1309
題,topic,ㄊㄧˊ,tí,日人一月金,"forehead; title, headline; theme",問題 話題 題材,ㄨㄣ`ㄊㄧˊ  ㄏㄨㄚ`ㄊㄧˊ  ㄊㄧˊㄘㄞˊ,wèntí huàtí tícái,题,369,105
事,matter,ㄕ`,shì,十中中弓,"affair, matter, business; to serve; accident, incident",同事 故事 事情,ㄊㄨㄥˊㄕ`  ㄍㄨ`ㄕ`  ㄕ`ㄑㄧㄥ˙,tóngshì gùshì shìqing,,878,106
斗,big dipper,dǒu,dǒu,卜十,Chinese peck; liquid measure,,,,,893,1924
科,academic discipline,ㄎㄜ,kē,竹木卜十,"section, department, science",科學 科技 科目,ㄎㄜ ㄒㄩㄝˊ  ㄎㄜ ㄐㄧ`  ㄎㄜ ㄇㄨ`,kēxué kējì kēmù,,895,107
此,this (literary),ㄘˇ,cǐ,卜一心,"this, these; in this case, then",如此 因此 彼此,ㄖㄨˊㄘˇ  ㄧㄣ ㄘˇ  ㄅㄧˇㄘˇ,rúcǐ yīncǐ bǐcǐ,,426,113
些,somewhat,ㄒㄧㄝ,xiē,卜心一一,"little, few; rather, somewhat",一些 這些 那些,ㄧ ㄒㄧㄝ   ㄓㄜ`ㄒㄧㄝ   ㄋㄚ`ㄒㄧㄝ ,yīxiē zhèxiē nàxiē,,427,109
清,pure,ㄑㄧㄥ,qīng,水手一月,"clear, pure, clean; peaceful",清楚 大清早 清晨,ㄑㄧㄥ ㄔㄨ˙  ㄉㄚ`ㄑㄧㄥ ㄗㄠˇ  ㄑㄧㄥ ㄔㄣˊ,qīngchu dàqīngzǎo qīngchén,,1156,110
永,eternity,ㄩㄥˇ,yǒng,戈弓水,"long, perpetual, eternal, forever",永遠,ㄩㄥˇㄩㄢˇ,yǒngyuǎn,,127,545
樣,appearance,ㄧㄤ`,yàng,木廿土水,"shape, form, pattern, style",怎麼樣 一樣 樣子,ㄗㄣˇㄇㄜ˙ㄧㄤ`  ㄧ ㄧㄤ`  ㄧㄤ`ㄗ˙,zěnmeyàng yīyàng yàngzi,样,500,112
巴,crust,ㄅㄚ,bā,日山,"greatly desire, anxiously hope",嘴巴 巴士 尾巴,ㄗㄨㄟˇㄅㄚ˙  ㄅㄚ ㄕ`  ㄨㄟˇㄅㄚ˙,zuǐba bāshì wěiba,,1279,850
吧,bar,ㄅㄚ˙,ba,口日山,emphatic final particle,酒吧,ㄐㄧㄡˇㄅㄚ ,jiǔbā,,1282,114
位,position,ㄨㄟ`,wèi,人卜廿,"throne; position, post; rank, status; seat",座位 地位 各位,ㄗㄨㄛ`ㄨㄟ`  ㄉㄧ`ㄨㄟ`  ㄍㄜ`ㄨㄟ`,zuòwèi dìwèi gèwèi,,749,115
乍,for the first time,ㄓㄚ`,zhà,竹尸,"first time, for the first time",,,,,865,3059
作,do,ㄗㄨㄛ`,zuò,人竹尸,"make; work; compose, write; act, perform",工作 作業 當作,ㄍㄨㄥ ㄗㄨㄛ`  ㄗㄨㄛ`ㄧㄝ`  ㄉㄤ`ㄗㄨㄛ`,gōngzuò zuòyè dàngzuò,,868,116
里,li,ㄌㄧˇ,lǐ,田土,unit of distance; village; lane,公里 里程 鄰里,ㄍㄨㄥ ㄌㄧˇ  ㄌㄧˇㄔㄥˊ  ㄌㄧㄣˊㄌㄧˇ,gōnglǐ lǐchéng línlǐ,,169,734
理,logic,ㄌㄧˇ,lǐ,一土田土,"reason, logic; manage",經理 管理 辦理,ㄐㄧㄥ ㄌㄧˇ  ㄍㄨㄢˇㄌㄧˇ  ㄅㄢ`ㄌㄧˇ,jīnglǐ guǎnlǐ bànlǐ,,258,117
行,line of business,ㄒㄧㄥˊ,xíng,竹人一一弓,"go; walk; move, travel; circulate",自行車 銀行 旅行,ㄗ`ㄒㄧㄥˊㄔㄜ   ㄧㄣˊㄏㄤˊ  undefinedˇㄒㄧㄥˊ,zìxíngchē yínháng lǚxíng,,699,118
經,scripture,ㄐㄧㄥ,jīng,女火一女一,classic works; pass through,經驗 經理 經常,ㄐㄧㄥ ㄧㄢ`  ㄐㄧㄥ ㄌㄧˇ  ㄐㄧㄥ ㄔㄤˊ,jīngyàn jīnglǐ jīngcháng,经,1027,120
名,name,ㄇㄧㄥˊ,míng,弓戈口,"name, rank, title, position",名字 姓名 報名,ㄇㄧㄥˊㄗ˙  ㄒㄧㄥ`ㄇㄧㄥˊ  ㄅㄠ`ㄇㄧㄥˊ,míngzi xìngmíng bàomíng,,112,121
什,what?,ㄕㄣˊ,shén,人十,"file of ten soldiers; mixed, miscellaneous",什麼 為什麼 沒什麼,ㄕㄣˊㄇㄜ˙  ㄨㄟ`ㄕㄣˊㄇㄜ˙  ㄇㄟˊㄕㄣˊㄇㄜ˙,shénme wèishénme méishénme,,743,122
身,somebody,ㄕㄣ,shēn,竹難竹,"body; trunk, hull; rad. no. 158",身體 單身 全身,ㄕㄣ ㄊㄧˇ  ㄉㄢ ㄕㄣ   ㄑㄩㄢˊㄕㄣ ,shēntǐ dānshēn quánshēn,,951,272
射,shoot,ㄕㄜ`,shè,竹竹木戈,"shoot, eject, issue forth, emit",發射 注射 反射,ㄈㄚ ㄕㄜ`  ㄓㄨ`ㄕㄜ`  ㄈㄢˇㄕㄜ`,fāshè zhùshè fǎnshè,,952,912
謝,thank,ㄒㄧㄝ`,xiè,卜口竹竹戈,thank; decline,謝謝 感謝 多謝,ㄒㄧㄝ`ㄒㄧㄝ˙  ㄍㄢˇㄒㄧㄝ`  ㄉㄨㄛ ㄒㄧㄝ`,xièxie gǎnxiè duōxiè,谢,953,123
開,open,ㄎㄞ,kāi,日弓一廿,"open; initiate, begin, start",開車 開始 開心,ㄎㄞ ㄔㄜ   ㄎㄞ ㄕˇ  ㄎㄞ ㄒㄧㄣ ,kāichē kāishǐ kāixīn,开,1207,126
氏,family name,ㄕ`,shì,竹女心,"clan, family; mister",攝氏,ㄕㄜ`ㄕ`,Shèshì,,1328,1797
干,offend,ㄍㄢ`,gàn,一十,"oppose, offend; invade; dried",干擾 干涉 若干,ㄍㄢ ㄖㄠˇ  ㄍㄢ ㄕㄜ`  ㄖㄨㄛ`ㄍㄢ ,gānrǎo gānshè ruògān,,1225,1386
舌,tongue,ㄕㄜˊ,shé,竹十口,tongue; clapper of bell; KangXi radical 135,舌頭,ㄕㄜˊㄊㄡ˙,shétou,,38,2211
